scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean,pv_filename,load_folder_y,arrangement_y,pv_cap_id,pv_capex_scaleable,cp,all_residents,parent,network_tariff,en_capex_id,a_term,a_rate,pv_scaleable,pv_kW_peak,pv_name,kwp,kwp_unit,npv_unit,bau_npv,npv_u_cf_bau,average_hh_bill_saving,average_hh_total_saving,bau_scenario,annual_generation,emissions_avoided_kg,carbon_offset_$,annual_carbon_offset_$_unit,total_carbon_offset_$_unit,npv_u_cf_bau_pa,total_npv_cf_bau_pa,site_tag,system_tag
502,W_bldg2_502,en_pv,72.0,W,18000.0,3118.894836467117,10865.500517952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-1055465.9322329476,0.0,107248.23642638844,-107248.23642638844,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,107248.23642638844,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_low,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-14659.249058790938,-18126.277801920518,3467.02874312958,1532.4762801155405,1532.4762801155405,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,231.135249541972,16641.737967021985,a72_cp22,a72_cp22_pv074
503,W_bldg2_503,en_pv,72.0,W,18000.0,2647.9291921353265,9224.766308964954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-1220273.1304084442,0.0,105136.53657306958,-105136.53657306958,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,105136.53657306958,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_low,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-16948.237922339504,-21377.551106841078,4429.313184501574,1532.4762801155405,1532.4762801155405,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,221.4656592250787,15945.527464205667,a72_cp22,a72_cp22_pv074
504,W_bldg2_504,en_pv,72.0,W,18000.0,2381.3379798904616,10069.657743536807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-1365332.6502283243,0.0,105714.83679539658,-105714.83679539658,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,105714.83679539658,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_low,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-18962.953475393395,-23787.954737500655,4825.00126210726,1532.4762801155405,1532.4762801155405,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,193.0000504842904,13896.003634868908,a72_cp22,a72_cp22_pv074
505,W_bldg2_505,en_pv,72.0,W,18000.0,11321.288575633196,19570.981644270825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-527499.8823622081,0.0,124156.11129187333,-124156.11129187333,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,124156.11129187333,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-7326.387255030668,-7825.441276180068,499.0540211493999,1532.4762801155405,1532.4762801155405,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,99.81080422987998,7186.377904551358,a72_cp22,a72_cp22_pv074
506,W_bldg2_506,en_pv,72.0,W,18000.0,6501.360593703093,11238.827452557234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-828125.3989974916,0.0,111004.02911822964,-111004.02911822964,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,111004.02911822964,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-11501.741652742938,-13740.797308598916,2239.0556558559783,1532.4762801155405,1532.4762801155405,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,223.90556558559783,16121.200722163043,a72_cp22,a72_cp22_pv074
507,W_bldg2_507,en_pv,72.0,W,18000.0,4941.625585051796,10865.500517952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-1073404.0380038992,0.0,109070.96717497312,-109070.96717497312,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,109070.96717497312,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-14908.389416720822,-18126.277801920518,3217.888385199696,1532.4762801155405,1532.4762801155405,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,214.5258923466464,15445.86424895854,a72_cp22,a72_cp22_pv074
508,W_bldg2_508,en_pv,72.0,W,18000.0,4195.4202784481795,9224.766308964954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-1238234.1728179194,0.0,106684.02765938244,-106684.02765938244,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,106684.02765938244,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-17197.696844693324,-21377.551106841078,4179.854262147754,1532.4762801155405,1532.4762801155405,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,208.9927131073877,15047.475343731914,a72_cp22,a72_cp22_pv074
509,W_bldg2_509,en_pv,72.0,W,18000.0,3773.029007099172,10069.657743536807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-1383306.6759760592,0.0,107106.52782260528,-107106.52782260528,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,107106.52782260528,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_med,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-19212.592721889712,-23787.954737500655,4575.362015610943,1532.4762801155405,1532.4762801155405,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,183.0144806244377,13177.042604959515,a72_cp22,a72_cp22_pv074
510,W_bldg2_510,en_pv,72.0,W,18000.0,18281.097126227367,19570.981644270825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-557069.898316326,0.0,131115.9198424675,-131115.9198424675,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,131115.9198424675,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-7737.081921060083,-7825.441276180068,88.35935511998468,1532.4762801155405,1532.4762801155405,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,17.671871023996935,1272.3747137277794,a72_cp22,a72_cp22_pv074
511,W_bldg2_511,en_pv,72.0,W,18000.0,10498.098663602535,11238.827452557234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-857942.337491667,0.0,115000.76718812909,-115000.76718812909,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,115000.76718812909,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-11915.865798495375,-13740.797308598916,1824.9315101035409,1532.4762801155405,1532.4762801155405,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,182.4931510103541,13139.506872745495,a72_cp22,a72_cp22_pv074
512,W_bldg2_512,en_pv,72.0,W,18000.0,7979.510166026261,10865.500517952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-1103300.8809554854,0.0,112108.85175594756,-112108.85175594756,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,112108.85175594756,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-15323.623346603963,-18126.277801920518,2802.654455316555,1532.4762801155405,1532.4762801155405,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,186.843630354437,13452.741385519465,a72_cp22,a72_cp22_pv074
513,W_bldg2_513,en_pv,72.0,W,18000.0,6774.572088969601,9224.766308964954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-1268169.2435003764,0.0,109263.17946990387,-109263.17946990387,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,109263.17946990387,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-17613.461715283003,-21377.551106841078,3764.0893915580746,1532.4762801155405,1532.4762801155405,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,188.20446957790372,13550.721809609067,a72_cp22,a72_cp22_pv074
514,W_bldg2_514,en_pv,72.0,W,18000.0,6092.514052447024,10069.657743536807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-1413263.3855556122,0.0,109426.01286795316,-109426.01286795316,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,109426.01286795316,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT8,EA305,capex_high,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-19628.658132716835,-23787.954737500655,4159.29660478382,1532.4762801155405,1532.4762801155405,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,166.37186419135278,11978.774221777401,a72_cp22,a72_cp22_pv074
515,W_bldg2_515,en_pv,72.0,W,18000.0,7145.403445276689,19570.981644270825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-470491.87650078075,0.0,110738.3029531046,-110738.3029531046,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,110738.3029531046,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-6534.609395844177,-7825.441276180068,1290.8318803358907,1532.4762801155405,1532.4762801155405,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,258.16637606717813,18587.979076836826,a72_cp22,a72_cp22_pv074
516,W_bldg2_516,en_pv,72.0,W,18000.0,4103.317751763428,11238.827452557234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-741287.5462966842,0.0,99364.06306787774,-99364.06306787774,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,99364.06306787774,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-10295.660365231724,-13740.797308598916,3445.1369433671916,1532.4762801155405,1532.4762801155405,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,344.51369433671914,24804.98599224378,a72_cp22,a72_cp22_pv074
517,W_bldg2_517,en_pv,72.0,W,18000.0,3118.894836467117,10865.500517952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-964513.0604671969,0.0,98006.31321797619,-98006.31321797619,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,98006.31321797619,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-13396.014728711067,-18126.277801920518,4730.263073209451,1532.4762801155405,1532.4762801155405,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,315.3508715472968,22705.262751405367,a72_cp22,a72_cp22_pv074
518,W_bldg2_518,en_pv,72.0,W,18000.0,2647.9291921353265,9224.766308964954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-1113006.2284149043,0.0,95894.61336465734,-95894.61336465734,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,95894.61336465734,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-15458.419839095894,-21377.551106841078,5919.131267745184,1532.4762801155405,1532.4762801155405,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,295.9565633872592,21308.872563882665,a72_cp22,a72_cp22_pv074
519,W_bldg2_519,en_pv,72.0,W,18000.0,2381.3379798904616,10069.657743536807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-1245970.9798152118,0.0,96472.91358698433,-96472.91358698433,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,96472.91358698433,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_low,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-17305.152497433497,-23787.954737500655,6482.802240067158,1532.4762801155405,1532.4762801155405,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,259.31208960268634,18670.470451393416,a72_cp22,a72_cp22_pv074
520,W_bldg2_520,en_pv,72.0,W,18000.0,11321.288575633196,19570.981644270825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-488233.8860732513,0.0,114914.1880834611,-114914.1880834611,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,114914.1880834611,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_med,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-6781.026195461824,-7825.441276180068,1044.415080718244,1532.4762801155405,1532.4762801155405,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,208.88301614364883,15039.577162342715,a72_cp22,a72_cp22_pv074
521,W_bldg2_521,en_pv,72.0,W,18000.0,6501.360593703093,11238.827452557234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-759177.7093931903,0.0,101762.1059098174,-101762.1059098174,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,101762.1059098174,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_med,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-10544.134852683199,-13740.797308598916,3196.662455915717,1532.4762801155405,1532.4762801155405,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,319.66624559157174,23015.969682593164,a72_cp22,a72_cp22_pv074
522,W_bldg2_522,en_pv,72.0,W,18000.0,4941.625585051796,10865.500517952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-982451.16623815,0.0,99829.04396656087,-99829.04396656087,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,99829.04396656087,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_med,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-13645.155086640973,-18126.277801920518,4481.122715279545,1532.4762801155405,1532.4762801155405,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,298.74151435196967,21509.389033341817,a72_cp22,a72_cp22_pv074
523,W_bldg2_523,en_pv,72.0,W,18000.0,4195.4202784481795,9224.766308964954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-1130967.2708243793,0.0,97442.10445097023,-97442.10445097023,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,97442.10445097023,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_med,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-15707.878761449712,-21377.551106841078,5669.6723453913655,1532.4762801155405,1532.4762801155405,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,283.4836172695683,20410.820443408917,a72_cp22,a72_cp22_pv074
524,W_bldg2_524,en_pv,72.0,W,18000.0,3773.029007099172,10069.657743536807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-1263945.0055629453,0.0,97864.60461419307,-97864.60461419307,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,97864.60461419307,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_med,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-17554.791743929796,-23787.954737500655,6233.162993570859,1532.4762801155405,1532.4762801155405,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,249.32651974283436,17951.509421484076,a72_cp22,a72_cp22_pv074
525,W_bldg2_525,en_pv,72.0,W,18000.0,18281.097126227367,19570.981644270825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-517803.90202736884,0.0,121873.99663405525,-121873.99663405525,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,121873.99663405525,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_high,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-7191.720861491234,-7825.441276180068,633.7204146888334,1532.4762801155405,1532.4762801155405,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,126.74408293776669,9125.573971519201,a72_cp22,a72_cp22_pv074
526,W_bldg2_526,en_pv,72.0,W,18000.0,10498.098663602535,11238.827452557234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-788994.6478873654,0.0,105758.84397971684,-105758.84397971684,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,105758.84397971684,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_high,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-10958.258998435631,-13740.797308598916,2782.538310163285,1532.4762801155405,1532.4762801155405,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,278.2538310163285,20034.275833175652,a72_cp22,a72_cp22_pv074
527,W_bldg2_527,en_pv,72.0,W,18000.0,7979.510166026261,10865.500517952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-1012348.0091897356,0.0,102866.92854753534,-102866.92854753534,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,102866.92854753534,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_high,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-14060.389016524106,-18126.277801920518,4065.8887853964115,1532.4762801155405,1532.4762801155405,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,271.05925235976076,19516.266169902774,a72_cp22,a72_cp22_pv074
528,W_bldg2_528,en_pv,72.0,W,18000.0,6774.572088969601,9224.766308964954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-1160902.341506836,0.0,100021.25626149162,-100021.25626149162,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,100021.25626149162,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_high,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-16123.64363203939,-21377.551106841078,5253.907474801688,1532.4762801155405,1532.4762801155405,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,262.6953737400844,18914.066909286077,a72_cp22,a72_cp22_pv074
529,W_bldg2_529,en_pv,72.0,W,18000.0,6092.514052447024,10069.657743536807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,66021.91786355707,-1293901.7151425008,0.0,100184.08965954091,-100184.08965954091,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,66021.91786355707,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,100184.08965954091,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU9_FIT12,EA305,capex_high,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-17970.857154756955,-23787.954737500655,5817.0975827437,1532.4762801155405,1532.4762801155405,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,232.683903309748,16753.241038301854,a72_cp22,a72_cp22_pv074
530,W_bldg2_530,en_pv,72.0,W,18000.0,7145.403445276689,19570.981644270825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55713016986636,0.0,0.0,0.0,0.0,19130.67540606133,75263.84107196929,-509757.87278973724,0.0,119980.22616151681,-119980.22616151681,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,75263.84107196929,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,119980.22616151681,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,TIDNULL,TIDNULL,EA305_TOU12_FIT12,EA305,capex_low,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-7079.970455413018,-7825.441276180068,745.4708207670501,1532.4762801155405,1532.4762801155405,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,149.09416415341002,10734.779819045521,a72_cp22,a72_cp22_pv074
