scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean,pv_filename,load_folder_y,arrangement_y,pv_cap_id,pv_capex_scaleable,cp,all_residents,parent,network_tariff,en_capex_id,a_term,a_rate,pv_scaleable,pv_kW_peak,pv_name,kwp,kwp_unit,npv_unit,bau_npv,npv_u_cf_bau,average_hh_bill_saving,average_hh_total_saving,bau_scenario,annual_generation,emissions_avoided_kg,carbon_offset_$,annual_carbon_offset_$_unit,total_carbon_offset_$_unit,npv_u_cf_bau_pa,total_npv_cf_bau_pa,site_tag,system_tag
10517,W_bldg2en_10517,en_pv,72.0,W,18000.0,3118.894836467117,10865.500517952,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-953004.7293111844,119556.6010288195,96836.92614161447,22719.67488720503,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,96836.92614161447,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_low,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-13236.176795988671,-18126.277801920518,4890.101005931847,146.97929748130286,146.97929748130286,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,326.0067337287898,23472.484828472865,a72_cp22,a72_cp22_pv074
10518,W_bldg2en_10518,en_pv,72.0,W,18000.0,2647.9291921353265,9224.766308964954,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-1099433.671482335,119556.6010288195,94725.22628829564,24831.374740523846,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,94725.22628829564,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_low,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-15269.91210392132,-21377.551106841078,6107.639002919757,146.97929748130286,146.97929748130286,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,305.38195014598784,21987.500410511126,a72_cp22,a72_cp22_pv074
10519,W_bldg2en_10519,en_pv,72.0,W,18000.0,2381.3379798904616,10069.657743536807,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-1230868.0632851338,119556.6010288195,95303.52651062264,24253.074518196867,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,95303.5265106226,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_low,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-17095.38976784908,-23787.954737500655,6692.564969651576,146.97929748130286,146.97929748130286,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,267.70259878606305,19274.58711259654,a72_cp22,a72_cp22_pv074
10520,W_bldg2en_10520,en_pv,72.0,W,18000.0,11321.288575633196,19570.981644270825,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-483265.5318070117,119556.6010288195,113744.80100709938,5811.800021720119,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,113744.80100709938,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_med,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-6712.021275097384,-7825.441276180068,1113.4200010826835,146.97929748130286,146.97929748130286,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,222.6840002165367,16033.248015590643,a72_cp22,a72_cp22_pv074
10521,W_bldg2en_10521,en_pv,72.0,W,18000.0,6501.360593703093,11238.827452557234,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-750453.7094907801,119556.6010288195,100592.71883345568,18963.882195363807,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,100592.7188334557,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_med,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-10422.968187371946,-13740.797308598916,3317.8291212269705,146.97929748130286,146.97929748130286,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,331.78291212269704,23888.369672834186,a72_cp22,a72_cp22_pv074
10522,W_bldg2en_10522,en_pv,72.0,W,18000.0,4941.625585051796,10865.500517952,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-970942.8350821356,119556.6010288195,98659.65689019914,20896.94413862035,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,98659.65689019914,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_med,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-13485.31715391855,-18126.277801920518,4640.960648001968,146.97929748130286,146.97929748130286,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,309.3973765334646,22276.61111040945,a72_cp22,a72_cp22_pv074
10523,W_bldg2en_10523,en_pv,72.0,W,18000.0,4195.4202784481795,9224.766308964954,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-1117394.7138918107,119556.6010288195,96272.71737460847,23283.88365421101,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,96272.71737460847,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_med,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-15519.371026275148,-21377.551106841078,5858.1800805659295,146.97929748130286,146.97929748130286,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,292.90900402829647,21089.448290037344,a72_cp22,a72_cp22_pv074
10524,W_bldg2en_10524,en_pv,72.0,W,18000.0,3773.029007099172,10069.657743536807,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-1248842.089032867,119556.6010288195,96695.21753783133,22861.38349098817,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,96695.21753783133,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_med,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-17345.029014345375,-23787.954737500655,6442.92572315528,146.97929748130286,146.97929748130286,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,257.7170289262112,18555.626082687206,a72_cp22,a72_cp22_pv074
10525,W_bldg2en_10525,en_pv,72.0,W,18000.0,18281.097126227367,19570.981644270825,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-512835.5477611296,119556.6010288195,120704.60955769355,-1148.0085288740695,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,120704.60955769355,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_high,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-7122.7159411268,-7825.441276180068,702.7253350532674,146.97929748130286,146.97929748130286,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,140.54506701065347,10119.244824767049,a72_cp22,a72_cp22_pv074
10526,W_bldg2en_10526,en_pv,72.0,W,18000.0,10498.098663602535,11238.827452557234,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-780270.6479849556,119556.6010288195,104589.45690335512,14967.144125464372,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,104589.45690335512,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_high,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-10837.092333124383,-13740.797308598916,2903.704975474533,146.97929748130286,146.97929748130286,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,290.3704975474533,20906.675823416637,a72_cp22,a72_cp22_pv074
10527,W_bldg2en_10527,en_pv,72.0,W,18000.0,7979.510166026261,10865.500517952,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-1000839.6780337223,119556.6010288195,101697.5414711736,17859.05955764588,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,101697.5414711736,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_high,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-13900.5510838017,-18126.277801920518,4225.726718118818,146.97929748130286,146.97929748130286,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,281.71511454125454,20283.488246970326,a72_cp22,a72_cp22_pv074
10528,W_bldg2en_10528,en_pv,72.0,W,18000.0,6774.572088969601,9224.766308964954,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-1147329.784574267,119556.6010288195,98851.86918512992,20704.731843689588,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,98851.86918512991,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_high,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-15935.13589686482,-21377.551106841078,5442.415209976258,146.97929748130286,146.97929748130286,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,272.1207604988129,19592.69475591453,a72_cp22,a72_cp22_pv074
10529,W_bldg2en_10529,en_pv,72.0,W,18000.0,6092.514052447024,10069.657743536807,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,64852.53078719536,-1278798.7986124218,119556.6010288195,99014.7025831792,20541.898445640294,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,64852.53078719536,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,99014.7025831792,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU9_FIT12,EA305,capex_high,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-17761.094425172527,-23787.954737500655,6026.860312328128,146.97929748130286,146.97929748130286,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,241.07441249312512,17357.35769950501,a72_cp22,a72_cp22_pv074
10530,W_bldg2en_10530,en_pv,72.0,W,18000.0,7145.403445276689,19570.981644270825,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-504789.5185234978,119556.6010288195,118810.83908515512,745.7619436643831,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,118810.8390851551,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_low,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-7010.965535048581,-7825.441276180068,814.4757411314868,146.97929748130286,146.97929748130286,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,162.89514822629735,11728.45067229341,a72_cp22,a72_cp22_pv074
10531,W_bldg2en_10531,en_pv,72.0,W,18000.0,4103.317751763428,11238.827452557234,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-801511.2359985758,119556.6010288195,107436.59919992826,12120.001828891245,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,107436.59919992824,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_low,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-11132.100499980219,-13740.797308598916,2608.696808618697,146.97929748130286,146.97929748130286,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,260.8696808618697,18782.61702205462,a72_cp22,a72_cp22_pv074
10532,W_bldg2en_10532,en_pv,72.0,W,18000.0,3118.894836467117,10865.500517952,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-1043957.601076934,119556.6010288195,106078.84935002668,13477.751678792796,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,106078.84935002668,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_low,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-14499.411126068528,-18126.277801920518,3626.8666758519903,146.97929748130286,146.97929748130286,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,241.79111172346603,17408.960044089556,a72_cp22,a72_cp22_pv074
10533,W_bldg2en_10533,en_pv,72.0,W,18000.0,2647.9291921353265,9224.766308964954,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-1206700.573475876,119556.6010288195,103967.14949670788,15589.451532111614,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,103967.14949670788,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_low,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-16759.730187164943,-21377.551106841078,4617.8209196761345,146.97929748130286,146.97929748130286,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,230.89104598380672,16624.155310834085,a72_cp22,a72_cp22_pv074
10534,W_bldg2en_10534,en_pv,72.0,W,18000.0,2381.3379798904616,10069.657743536807,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-1350229.7336982463,119556.6010288195,104545.44971903486,15011.151309784631,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,104545.44971903485,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_low,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-18753.190745808977,-23787.954737500655,5034.763991691678,146.97929748130286,146.97929748130286,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,201.3905596676671,14500.120296072031,a72_cp22,a72_cp22_pv074
10535,W_bldg2en_10535,en_pv,72.0,W,18000.0,11321.288575633196,19570.981644270825,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-522531.52809596853,119556.6010288195,122986.7242155116,-3430.123186692111,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,122986.7242155116,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_med,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-7257.382334666229,-7825.441276180068,568.0589415138384,146.97929748130286,146.97929748130286,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,113.61178830276768,8180.048757799273,a72_cp22,a72_cp22_pv074
10536,W_bldg2en_10536,en_pv,72.0,W,18000.0,6501.360593703093,11238.827452557234,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-819401.3990950813,119556.6010288195,109834.64204186793,9721.958986951578,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,109834.64204186793,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_med,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-11380.574987431684,-13740.797308598916,2360.2223211672317,146.97929748130286,146.97929748130286,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,236.02223211672316,16993.600712404066,a72_cp22,a72_cp22_pv074
10537,W_bldg2en_10537,en_pv,72.0,W,18000.0,4941.625585051796,10865.500517952,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-1061895.7068478863,119556.6010288195,107901.58009861136,11655.020930208115,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,107901.58009861136,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_med,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-14748.55148399842,-18126.277801920518,3377.726317922097,146.97929748130286,146.97929748130286,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,225.1817545281398,16213.086326026067,a72_cp22,a72_cp22_pv074
10538,W_bldg2en_10538,en_pv,72.0,W,18000.0,4195.4202784481795,9224.766308964954,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-1224661.6158853509,119556.6010288195,105514.64058302072,14041.960445798784,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,105514.64058302072,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_med,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-17009.18910951876,-21377.551106841078,4368.361997322318,146.97929748130286,146.97929748130286,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,218.41809986611588,15726.103190360343,a72_cp22,a72_cp22_pv074
10539,W_bldg2en_10539,en_pv,72.0,W,18000.0,3773.029007099172,10069.657743536807,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-1368203.7594459783,119556.6010288195,105937.14074624356,13619.460282575936,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,105937.14074624356,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_med,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-19002.829992305255,-23787.954737500655,4785.1247451954005,146.97929748130286,146.97929748130286,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,191.404989807816,13781.159266162753,a72_cp22,a72_cp22_pv074
10540,W_bldg2en_10540,en_pv,72.0,W,18000.0,18281.097126227367,19570.981644270825,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-552101.5440500862,119556.6010288195,129946.5327661058,-10389.9317372863,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,129946.5327661058,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_high,5,0.06,,,W_max_yield,74.0,1.0277777777777777,-7668.077000695641,-7825.441276180068,157.3642754844268,146.97929748130286,146.97929748130286,0.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,466.9402755429783,31.47285509688536,2266.045566975746,a72_cp22,a72_cp22_pv074
10541,W_bldg2en_10541,en_pv,72.0,W,18000.0,10498.098663602535,11238.827452557234,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-849218.337589257,119556.6010288195,113831.38011176734,5725.220917052142,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,113831.38011176734,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_high,10,0.06,,,W_max_yield,74.0,1.0277777777777777,-11794.699133184125,-13740.797308598916,1946.0981754147906,146.97929748130286,146.97929748130286,1.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,933.8805510859567,194.60981754147906,14011.906862986492,a72_cp22,a72_cp22_pv074
10542,W_bldg2en_10542,en_pv,72.0,W,18000.0,7979.510166026261,10865.500517952,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,0.0,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-1091792.549799472,119556.6010288195,110939.46467958584,8617.13634923365,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,110939.46467958584,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_high,15,0.06,,,W_max_yield,74.0,1.0277777777777777,-15163.785413881556,-18126.277801920518,2962.4923880389615,146.97929748130286,146.97929748130286,2.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1400.820826628935,197.49949253593076,14219.963462587015,a72_cp22,a72_cp22_pv074
10543,W_bldg2en_10543,en_pv,72.0,W,18000.0,6774.572088969601,9224.766308964954,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-1254596.686567807,119556.6010288195,108093.79239354213,11462.808635277355,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,108093.79239354213,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_high,20,0.06,,,W_max_yield,74.0,1.0277777777777777,-17424.953980108432,-21377.551106841078,3952.597126732646,146.97929748130286,146.97929748130286,3.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,1867.7611021719133,197.6298563366323,14229.349656237524,a72_cp22,a72_cp22_pv074
10544,W_bldg2en_10544,en_pv,72.0,W,18000.0,6092.514052447024,10069.657743536807,1385.4969826342376,0.0,1385.4969826342376,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,19800.818279154268,0.0,19800.818279154268,0.0,19130.67540606133,74094.45399560759,-1398160.469025535,119556.6010288195,108256.62579159143,11299.975237228071,9744.89230301432,309176.1490368766,26.703908259313035,34402.32429454615,74094.45399560759,91.06723515319608,91.06723515319626,24.31851092960235,24.31851092960211,0.0,108256.62579159145,0.0,408522.8142766657,W_max_yield.csv,W,en_pv,W_max_yield,False,STC_20,STC_20,EA305_TOU12_FIT12,EA305,capex_high,25,0.06,,,W_max_yield,74.0,1.0277777777777777,-19418.895403132432,-23787.954737500655,4369.059334368223,146.97929748130286,146.97929748130286,4.0,109091.55754280412,84545.95709567318,6723.939967818888,93.38805510859567,2334.701377714892,174.76237337472892,12582.890882980482,a72_cp22,a72_cp22_pv074
