timestamp,profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11
4/03/2017 1:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 1:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 2:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 2:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 3:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 3:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 4:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 4:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 5:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 5:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 6:00,0.001408167,0.001408167,0.001408167,0.001408167,0.001408167,0.001408167,0.001408167,0.001408167,0.001408167,0.001408167,0.001408167
4/03/2017 6:30,0.013956854,0.013956854,0.013956854,0.013956854,0.013956854,0.013956854,0.013956854,0.013956854,0.013956854,0.013956854,0.013956854
4/03/2017 7:00,0.026871956,0.026871956,0.026871956,0.026871956,0.026871956,0.026871956,0.026871956,0.026871956,0.026871956,0.026871956,0.026871956
4/03/2017 7:30,0.049334834,0.049334834,0.049334834,0.049334834,0.049334834,0.049334834,0.049334834,0.049334834,0.049334834,0.049334834,0.049334834
4/03/2017 8:00,0.118537053,0.118537053,0.118537053,0.118537053,0.118537053,0.118537053,0.118537053,0.118537053,0.118537053,0.118537053,0.118537053
4/03/2017 8:30,0.147197331,0.147197331,0.147197331,0.147197331,0.147197331,0.147197331,0.147197331,0.147197331,0.147197331,0.147197331,0.147197331
4/03/2017 9:00,0.171500918,0.171500918,0.171500918,0.171500918,0.171500918,0.171500918,0.171500918,0.171500918,0.171500918,0.171500918,0.171500918
4/03/2017 9:30,0.179368516,0.179368516,0.179368516,0.179368516,0.179368516,0.179368516,0.179368516,0.179368516,0.179368516,0.179368516,0.179368516
4/03/2017 10:00,0.210498247,0.210498247,0.210498247,0.210498247,0.210498247,0.210498247,0.210498247,0.210498247,0.210498247,0.210498247,0.210498247
4/03/2017 10:30,0.207042559,0.207042559,0.207042559,0.207042559,0.207042559,0.207042559,0.207042559,0.207042559,0.207042559,0.207042559,0.207042559
4/03/2017 11:00,0.20477063,0.20477063,0.20477063,0.20477063,0.20477063,0.20477063,0.20477063,0.20477063,0.20477063,0.20477063,0.20477063
4/03/2017 11:30,0.182642508,0.182642508,0.182642508,0.182642508,0.182642508,0.182642508,0.182642508,0.182642508,0.182642508,0.182642508,0.182642508
4/03/2017 12:00,0.152716374,0.152716374,0.152716374,0.152716374,0.152716374,0.152716374,0.152716374,0.152716374,0.152716374,0.152716374,0.152716374
4/03/2017 12:30,0.148390767,0.148390767,0.148390767,0.148390767,0.148390767,0.148390767,0.148390767,0.148390767,0.148390767,0.148390767,0.148390767
4/03/2017 13:00,0.24388996,0.24388996,0.24388996,0.24388996,0.24388996,0.24388996,0.24388996,0.24388996,0.24388996,0.24388996,0.24388996
4/03/2017 13:30,0.262319907,0.262319907,0.262319907,0.262319907,0.262319907,0.262319907,0.262319907,0.262319907,0.262319907,0.262319907,0.262319907
