scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean,pv_filename,load_folder_y,arrangement_y,pv_cap_id,cp,all_residents,parent,network_tariff,en_capex_id,a_term,a_rate,pv_name,kwp,kwp_unit,npv_unit,bau_npv,npv_u_cf_bau,average_hh_bill_saving,average_hh_total_saving,bau_scenario,annual_generation,emissions_avoided_kg,carbon_offset_$,annual_carbon_offset_$_unit,total_carbon_offset_$_unit,npv_u_cf_bau_pa,total_npv_cf_bau_pa,site_tag,system_tag
576,T_bldg1_576,en_pv,15.0,T,3750.0,1065.7968186398516,2055.3225524457885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-176006.1167443411,0.0,23592.306348442948,-23592.306348442948,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,23592.306348442948,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_low,10.0,0.06,T_max_yield,12.75,0.85,-11733.741116289406,-12647.423514520991,913.6823982315855,1607.7917709391782,1607.7917709391782,1.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,785.2847259086391,91.36823982315855,1370.5235973473782,a15_cp5,a15_cp5_pv012
577,T_bldg1_577,en_pv,15.0,T,3750.0,810.1025549265239,2401.447761260314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-233069.77558102034,0.0,23682.73729354414,-23682.73729354414,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,23682.73729354414,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_low,15.0,0.06,T_max_yield,12.75,0.85,-15537.985038734689,-16683.945403902104,1145.9603651674151,1607.7917709391782,1607.7917709391782,2.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,1177.9270888629587,76.39735767782767,1145.9603651674151,a15_cp5,a15_cp5_pv012
578,T_bldg1_578,en_pv,15.0,T,3750.0,687.7738161390461,2038.8195062171842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-269246.34297026764,0.0,23197.780299713537,-23197.780299713537,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,23197.780299713537,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_low,20.0,0.06,T_max_yield,12.75,0.85,-17949.756198017843,-19676.510502220954,1726.7543042031102,1607.7917709391782,1607.7917709391782,3.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,1570.5694518172781,86.33771521015551,1295.0657281523327,a15_cp5,a15_cp5_pv012
579,T_bldg1_579,en_pv,15.0,T,3750.0,618.5293454260939,2474.310672124821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-304335.0999943164,0.0,23564.026994908218,-23564.026994908218,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,23564.026994908218,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_low,25.0,0.06,T_max_yield,12.75,0.85,-20289.00666628776,-21895.115061565764,1606.1083952780027,1607.7917709391782,1607.7917709391782,4.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,1963.2118147715978,64.24433581112011,963.6650371668017,a15_cp5,a15_cp5_pv012
580,T_bldg1_580,en_pv,15.0,T,3750.0,6031.834077181621,3579.081547143056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-127809.29926430275,0.0,30082.10260168198,-30082.10260168198,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,30082.10260168198,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,5.0,0.06,T_max_yield,12.75,0.85,-8520.619950953516,-7202.760348260654,-1317.8596026928626,1607.7917709391782,1607.7917709391782,0.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,392.64236295431954,-263.5719205385725,-3953.5788080785874,a15_cp5,a15_cp5_pv012
581,T_bldg1_581,en_pv,15.0,T,3750.0,3463.839660579518,2055.3225524457885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-193896.27984084652,0.0,25990.34919038261,-25990.34919038261,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,25990.34919038261,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,10.0,0.06,T_max_yield,12.75,0.85,-12926.418656056434,-12647.423514520991,-278.9951415354426,1607.7917709391782,1607.7917709391782,1.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,785.2847259086391,-27.89951415354426,-418.4927123031639,a15_cp5,a15_cp5_pv012
582,T_bldg1_582,en_pv,15.0,T,3750.0,2632.833303511203,2401.447761260314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-251007.88135197212,0.0,25505.468042128818,-25505.468042128818,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,25505.468042128818,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,15.0,0.06,T_max_yield,12.75,0.85,-16733.85875679814,-16683.945403902104,-49.913352896037395,1607.7917709391782,1607.7917709391782,2.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,1177.9270888629587,-3.3275568597358265,-49.913352896037395,a15_cp5,a15_cp5_pv012
583,T_bldg1_583,en_pv,15.0,T,3750.0,2235.2649024519,2038.8195062171842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-287207.385379742,0.0,24745.27138602639,-24745.27138602639,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,24745.27138602639,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,20.0,0.06,T_max_yield,12.75,0.85,-19147.159025316134,-19676.510502220954,529.3514769048197,1607.7917709391782,1607.7917709391782,3.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,1570.5694518172781,26.467573845240985,397.0136076786148,a15_cp5,a15_cp5_pv012
584,T_bldg1_584,en_pv,15.0,T,3750.0,2010.2203726348048,2474.310672124821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-322309.12574204925,0.0,24955.718022116933,-24955.718022116933,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,24955.718022116933,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,25.0,0.06,T_max_yield,12.75,0.85,-21487.27504946995,-21895.115061565764,407.840012095814,1607.7917709391782,1607.7917709391782,4.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,1963.2118147715978,16.31360048383256,244.7040072574884,a15_cp5,a15_cp5_pv012
585,T_bldg1_585,en_pv,15.0,T,3750.0,12991.6426277758,3579.081547143056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-157379.31521842052,0.0,37041.91115227616,-37041.91115227616,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,37041.91115227616,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,5.0,0.06,T_max_yield,12.75,0.85,-10491.954347894702,-7202.760348260654,-3289.193999634048,1607.7917709391782,1607.7917709391782,0.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,392.64236295431954,-657.8387999268095,-9867.581998902144,a15_cp5,a15_cp5_pv012
586,T_bldg1_586,en_pv,15.0,T,3750.0,7460.577730478959,2055.3225524457885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-223713.2183350221,0.0,29987.08726028205,-29987.08726028205,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,29987.08726028205,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,10.0,0.06,T_max_yield,12.75,0.85,-14914.21455566814,-12647.423514520991,-2266.7910411471494,1607.7917709391782,1607.7917709391782,1.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,785.2847259086391,-226.67910411471493,-3400.186561720724,a15_cp5,a15_cp5_pv012
587,T_bldg1_587,en_pv,15.0,T,3750.0,5670.717884485666,2401.447761260314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-280904.72430355806,0.0,28543.352623103285,-28543.352623103285,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,28543.352623103285,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,15.0,0.06,T_max_yield,12.75,0.85,-18726.981620237206,-16683.945403902104,-2043.036216335102,1607.7917709391782,1607.7917709391782,2.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,1177.9270888629587,-136.20241442234013,-2043.036216335102,a15_cp5,a15_cp5_pv012
588,T_bldg1_588,en_pv,15.0,T,3750.0,4814.4167129733205,2038.8195062171842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-317142.4560621991,0.0,27324.423196547814,-27324.423196547814,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,27324.423196547814,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,20.0,0.06,T_max_yield,12.75,0.85,-21142.830404146607,-19676.510502220954,-1466.3199019256535,1607.7917709391782,1607.7917709391782,3.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,1570.5694518172781,-73.31599509628268,-1099.7399264442402,a15_cp5,a15_cp5_pv012
589,T_bldg1_589,en_pv,15.0,T,3750.0,4329.705417982657,2474.310672124821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,16721.186977357305,-352265.8353216039,0.0,27275.203067464787,-27275.203067464787,2616.2756453352868,60941.45472093617,24.67977740687772,8641.203193194322,16721.186977357305,86.31017886152645,86.31017886152577,21.30116002250276,21.30116002250267,0.0,27275.203067464787,0.0,77436.28081222216,T_max_yield.csv,T,en_pv,T_max_yield,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,25.0,0.06,T_max_yield,12.75,0.85,-23484.38902144026,-21895.115061565764,-1589.2739598744956,1607.7917709391782,1607.7917709391782,4.0,19111.101736621342,14811.103845881538,1177.9270888629587,78.52847259086391,1963.2118147715978,-63.570958394979826,-953.5643759246974,a15_cp5,a15_cp5_pv012
590,T_bldg1_590,en,15.0,T,3750.0,1855.948946825114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-96908.14406840286,0.0,22808.98768387577,-22808.98768387577,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,22808.98768387577,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_low,5.0,0.06,,0.0,0.0,-6460.542937893524,-7202.760348260654,742.2174103671296,1607.7917709391782,1607.7917709391782,0.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,1.452528675116582e-13,148.4434820734259,2226.6522311013887,a15_cp5,a15_cp5_pv000
591,T_bldg1_591,en,15.0,T,3750.0,1065.7968186398516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-164267.5236643443,0.0,22018.835555690508,-22018.835555690508,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,22018.835555690508,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_low,10.0,0.06,,0.0,0.0,-10951.16824428962,-12647.423514520991,1696.2552702313715,1607.7917709391782,1607.7917709391782,1.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,2.905057350233164e-13,169.62552702313715,2544.382905347057,a15_cp5,a15_cp5_pv000
592,T_bldg1_592,en,15.0,T,3750.0,810.1025549265239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-214178.38630680012,0.0,21763.141291977186,-21763.141291977186,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,21763.141291977186,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_low,15.0,0.06,,0.0,0.0,-14278.559087120007,-16683.945403902104,2405.3863167820964,1607.7917709391782,1607.7917709391782,2.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,4.357586025349746e-13,160.3590877854731,2405.3863167820964,a15_cp5,a15_cp5_pv000
593,T_bldg1_593,en,15.0,T,3750.0,687.7738161390461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-251175.3091705647,0.0,21640.812553189706,-21640.812553189706,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,21640.812553189706,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_low,20.0,0.06,,0.0,0.0,-16745.02061137098,-19676.510502220954,2931.4898908499745,1607.7917709391782,1607.7917709391782,3.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,5.810114700466328e-13,146.5744945424987,2198.617418137481,a15_cp5,a15_cp5_pv000
594,T_bldg1_594,en,15.0,T,3750.0,618.5293454260939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-278602.01190710475,0.0,21571.56808247675,-21571.56808247675,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,21571.56808247675,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_low,25.0,0.06,,0.0,0.0,-18573.46746047365,-21895.115061565764,3321.647601092114,1607.7917709391782,1607.7917709391782,4.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,7.26264337558291e-13,132.86590404368457,1992.9885606552684,a15_cp5,a15_cp5_pv000
595,T_bldg1_595,en,15.0,T,3750.0,6031.834077181621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-114650.15364087357,0.0,26984.872814232283,-26984.872814232283,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,26984.872814232283,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_med,5.0,0.06,,0.0,0.0,-7643.343576058238,-7202.760348260654,-440.5832277975842,1607.7917709391782,1607.7917709391782,0.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,1.452528675116582e-13,-88.11664555951684,-1321.7496833927526,a15_cp5,a15_cp5_pv000
596,T_bldg1_596,en,15.0,T,3750.0,3463.839660579518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-182157.68676084976,0.0,24416.878397630182,-24416.878397630182,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,24416.878397630182,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_med,10.0,0.06,,0.0,0.0,-12143.84578405665,-12647.423514520991,503.5777304643416,1607.7917709391782,1607.7917709391782,1.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,2.905057350233164e-13,50.35777304643416,755.3665956965124,a15_cp5,a15_cp5_pv000
597,T_bldg1_597,en,15.0,T,3750.0,2632.833303511203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-232116.49207775173,0.0,23585.872040561866,-23585.872040561866,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,23585.872040561866,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_med,15.0,0.06,,0.0,0.0,-15474.43280518345,-16683.945403902104,1209.5125987186548,1607.7917709391782,1607.7917709391782,2.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,4.357586025349746e-13,80.63417324791031,1209.5125987186548,a15_cp5,a15_cp5_pv000
598,T_bldg1_598,en,15.0,T,3750.0,2235.2649024519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-269136.35158003896,0.0,23188.303639502563,-23188.303639502563,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,23188.303639502563,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_med,20.0,0.06,,0.0,0.0,-17942.423438669262,-19676.510502220954,1734.0870635516912,1607.7917709391782,1607.7917709391782,3.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,5.810114700466328e-13,86.70435317758457,1300.5652976637684,a15_cp5,a15_cp5_pv000
599,T_bldg1_599,en,15.0,T,3750.0,2010.2203726348048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-296576.03765483806,0.0,22963.25910968547,-22963.25910968547,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,22963.25910968547,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_med,25.0,0.06,,0.0,0.0,-19771.73584365587,-21895.115061565764,2123.3792179098928,1607.7917709391782,1607.7917709391782,4.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,7.26264337558291e-13,84.93516871639571,1274.0275307459356,a15_cp5,a15_cp5_pv000
600,T_bldg1_600,en,15.0,T,3750.0,12991.6426277758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-144220.16959499134,0.0,33944.681364826465,-33944.681364826465,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,33944.681364826465,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_high,5.0,0.06,,0.0,0.0,-9614.677972999423,-7202.760348260654,-2411.9176247387695,1607.7917709391782,1607.7917709391782,0.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,1.452528675116582e-13,-482.3835249477539,-7235.752874216309,a15_cp5,a15_cp5_pv000
601,T_bldg1_601,en,15.0,T,3750.0,7460.577730478959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-211974.6252550254,0.0,28413.61646752962,-28413.61646752962,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,28413.61646752962,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_high,10.0,0.06,,0.0,0.0,-14131.64168366836,-12647.423514520991,-1484.2181691473688,1607.7917709391782,1607.7917709391782,1.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,2.905057350233164e-13,-148.4218169147369,-2226.3272537210532,a15_cp5,a15_cp5_pv000
602,T_bldg1_602,en,15.0,T,3750.0,5670.717884485666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-262013.3350293377,0.0,26623.756621536333,-26623.756621536333,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,26623.756621536333,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_high,15.0,0.06,,0.0,0.0,-17467.555668622514,-16683.945403902104,-783.6102647204098,1607.7917709391782,1607.7917709391782,2.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,4.357586025349746e-13,-52.240684314693986,-783.6102647204098,a15_cp5,a15_cp5_pv000
603,T_bldg1_603,en,15.0,T,3750.0,4814.4167129733205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-299071.42226249643,0.0,25767.45545002398,-25767.45545002398,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,25767.45545002398,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_high,20.0,0.06,,0.0,0.0,-19938.09481749976,-19676.510502220954,-261.5843152788075,1607.7917709391782,1607.7917709391782,3.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,5.810114700466328e-13,-13.079215763940374,-196.1882364591056,a15_cp5,a15_cp5_pv000
604,T_bldg1_604,en,15.0,T,3750.0,4329.705417982657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,17203.038737050658,-326532.747234393,0.0,25282.74415503332,-25282.74415503332,0.0,77436.28081222222,0.0,9143.142855578732,17203.038737050658,100.0,100.0,0.0,0.0,0.0,25282.74415503332,0.0,77436.28081222216,zero,T,en,,TIDNULL,TIDNULL,EA302_TOU9,EA302,capex_high,25.0,0.06,,0.0,0.0,-21768.849815626203,-21895.115061565764,126.26524593956128,1607.7917709391782,1607.7917709391782,4.0,7.069900220812997e-12,5.479172671130072e-12,4.357586025349746e-13,2.905057350233164e-14,7.26264337558291e-13,5.050609837582451,75.75914756373676,a15_cp5,a15_cp5_pv000
