scenario,cust_bill_T01_mean,cust_bill_T01_std,cust_bill_T02_mean,cust_bill_T02_std,cust_bill_T03_mean,cust_bill_T03_std,cust_bill_T04_mean,cust_bill_T04_std,cust_bill_T05_mean,cust_bill_T05_std,cust_bill_T06_mean,cust_bill_T06_std,cust_bill_T07_mean,cust_bill_T07_std,cust_bill_T08_mean,cust_bill_T08_std,cust_bill_T09_mean,cust_bill_T09_std,cust_bill_T10_mean,cust_bill_T10_std,cust_bill_T11_mean,cust_bill_T11_std,cust_bill_T12_A_mean,cust_bill_T12_A_std,cust_bill_T13_A_mean,cust_bill_T13_A_std,cust_bill_T14_A_mean,cust_bill_T14_A_std,cust_bill_T15_A_mean,cust_bill_T15_A_std,cust_solar_bill_T01_mean,cust_solar_bill_T01_std,cust_solar_bill_T02_mean,cust_solar_bill_T02_std,cust_solar_bill_T03_mean,cust_solar_bill_T03_std,cust_solar_bill_T04_mean,cust_solar_bill_T04_std,cust_solar_bill_T05_mean,cust_solar_bill_T05_std,cust_solar_bill_T06_mean,cust_solar_bill_T06_std,cust_solar_bill_T07_mean,cust_solar_bill_T07_std,cust_solar_bill_T08_mean,cust_solar_bill_T08_std,cust_solar_bill_T09_mean,cust_solar_bill_T09_std,cust_solar_bill_T10_mean,cust_solar_bill_T10_std,cust_solar_bill_T11_mean,cust_solar_bill_T11_std,cust_solar_bill_T12_A_mean,cust_solar_bill_T12_A_std,cust_solar_bill_T13_A_mean,cust_solar_bill_T13_A_std,cust_solar_bill_T14_A_mean,cust_solar_bill_T14_A_std,cust_solar_bill_T15_A_mean,cust_solar_bill_T15_A_std,cust_total$_T01_mean,cust_total$_T01_std,cust_total$_T02_mean,cust_total$_T02_std,cust_total$_T03_mean,cust_total$_T03_std,cust_total$_T04_mean,cust_total$_T04_std,cust_total$_T05_mean,cust_total$_T05_std,cust_total$_T06_mean,cust_total$_T06_std,cust_total$_T07_mean,cust_total$_T07_std,cust_total$_T08_mean,cust_total$_T08_std,cust_total$_T09_mean,cust_total$_T09_std,cust_total$_T10_mean,cust_total$_T10_std,cust_total$_T11_mean,cust_total$_T11_std,cust_total$_T12_A_mean,cust_total$_T12_A_std,cust_total$_T13_A_mean,cust_total$_T13_A_std,cust_total$_T14_A_mean,cust_total$_T14_A_std,cust_total$_T15_A_mean,cust_total$_T15_A_std
252,1232.1799315522608,,765.7658803419473,,1377.2754412318877,,758.0255510556349,,3407.6960324236484,,1534.9994503829532,,985.4935626587746,,1539.0540278691683,,981.9000628219682,,860.349093306988,,1106.7631178936426,,993.0723332920904,,993.0723332920904,,993.0723332920904,,993.0723332920904,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1444.2980785684124,,977.8840273580988,,1589.3935882480394,,970.1436980717864,,3619.8141794398,,1747.1175973991049,,1197.611709674926,,1751.17217488532,,1194.0182098381197,,1072.4672403231395,,1318.8812649097943,,1205.190480308242,,1205.190480308242,,1205.190480308242,,1205.190480308242,
253,1232.1799315522608,,765.7658803419473,,1377.2754412318877,,758.0255510556349,,3407.6960324236484,,1534.9994503829532,,985.4935626587746,,1539.0540278691683,,981.9000628219682,,860.349093306988,,1106.7631178936426,,993.0723332920904,,993.0723332920904,,993.0723332920904,,993.0723332920904,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1412.2673866015464,,945.8533353912328,,1557.362896281173,,938.1130061049204,,3587.7834874729333,,1715.0869054322386,,1165.58101770806,,1719.1414829184537,,1161.9875178712537,,1040.4365483562735,,1286.850572942928,,1173.159788341376,,1173.159788341376,,1173.159788341376,,1173.159788341376,
254,1232.1799315522608,,765.7658803419473,,1377.2754412318877,,758.0255510556349,,3407.6960324236484,,1534.9994503829532,,985.4935626587746,,1539.0540278691683,,981.9000628219682,,860.349093306988,,1106.7631178936426,,993.0723332920904,,993.0723332920904,,993.0723332920904,,993.0723332920904,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1438.3062669948536,,971.89221578454,,1583.4017766744803,,964.1518864982276,,3613.8223678662407,,1741.1257858255458,,1191.6198981013672,,1745.1803633117609,,1188.0263982645608,,1066.4754287495807,,1312.8894533362354,,1199.1986687346832,,1199.1986687346832,,1199.1986687346832,,1199.1986687346832,
255,1193.9839269212619,,716.6432430294361,,1345.3507955751068,,699.0499083069957,,3387.172737593285,,1497.4763090760323,,939.8868459420685,,1502.0641020960932,,929.2507197115104,,801.1362833853759,,1059.9979608846472,,950.9962331633557,,950.9962331633557,,950.9962331633557,,950.9962331633557,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1547.4120872655715,,1070.0714033737456,,1698.7789559194164,,1052.4780686513052,,3740.6008979375947,,1850.9044694203417,,1293.3150062863779,,1855.4922624404028,,1282.67888005582,,1154.5644437296855,,1413.4261212289568,,1304.4243935076652,,1304.4243935076652,,1304.4243935076652,,1304.4243935076652,
256,1193.9839269212619,,716.6432430294361,,1345.3507955751068,,699.0499083069957,,3387.172737593285,,1497.4763090760323,,939.8868459420685,,1502.0641020960932,,929.2507197115104,,801.1362833853759,,1059.9979608846472,,950.9962331633557,,950.9962331633557,,950.9962331633557,,950.9962331633557,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1396.9435016213495,,919.6028177295236,,1548.3103702751944,,902.0094830070832,,3590.1323122933727,,1700.4358837761197,,1142.846420642156,,1705.0236767961806,,1132.210294411598,,1004.0958580854634,,1262.9575355847348,,1153.9558078634432,,1153.9558078634432,,1153.9558078634432,,1153.9558078634432,
257,1193.9839269212619,,716.6432430294361,,1345.3507955751068,,699.0499083069957,,3387.172737593285,,1497.4763090760323,,939.8868459420685,,1502.0641020960932,,929.2507197115104,,801.1362833853759,,1059.9979608846472,,950.9962331633557,,950.9962331633557,,950.9962331633557,,950.9962331633557,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1406.1020739374135,,928.7613900455876,,1557.4689425912584,,911.1680553231471,,3599.2908846094365,,1709.594456092184,,1152.0049929582199,,1714.1822491122448,,1141.368866727662,,1013.2544304015273,,1272.1161079007989,,1163.1143801795072,,1163.1143801795072,,1163.1143801795072,,1163.1143801795072,
258,1193.9839269212619,,716.6432430294361,,1345.3507955751068,,699.0499083069957,,3387.172737593285,,1497.4763090760323,,939.8868459420685,,1502.0641020960932,,929.2507197115104,,801.1362833853759,,1059.9979608846472,,950.9962331633557,,950.9962331633557,,950.9962331633557,,950.9962331633557,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1374.0713819705475,,896.7306980787216,,1525.4382506243921,,879.1373633562812,,3567.2601926425705,,1677.5637641253177,,1119.9743009913539,,1682.1515571453785,,1109.338174760796,,981.2237384346613,,1240.0854159339328,,1131.0836882126412,,1131.0836882126412,,1131.0836882126412,,1131.0836882126412,
259,1193.9839269212619,,716.6432430294361,,1345.3507955751068,,699.0499083069957,,3387.172737593285,,1497.4763090760323,,939.8868459420685,,1502.0641020960932,,929.2507197115104,,801.1362833853759,,1059.9979608846472,,950.9962331633557,,950.9962331633557,,950.9962331633557,,950.9962331633557,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1400.1102623638546,,922.7695784720288,,1551.4771310176993,,905.1762437495884,,3593.299073035878,,1703.6026445186249,,1146.013181384661,,1708.1904375386857,,1135.3770551541031,,1007.2626188279686,,1266.12429632724,,1157.1225686059483,,1157.1225686059483,,1157.1225686059483,,1157.1225686059483,
260,1383.3851843634934,,926.2272762973421,,1566.1240297797035,,909.9896256426903,,3606.458289320556,,1698.8903452572142,,1145.4752112124797,,1693.0434490706841,,1143.6923663651464,,1013.3835507504444,,1265.847553725977,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1609.8184461455457,,1152.6605380793944,,1792.5572915617556,,1136.4228874247426,,3832.891551102608,,1925.3236070392666,,1371.9084729945318,,1919.4767108527365,,1370.1256281471985,,1239.8168125324967,,1492.2808155080293,,1372.5230596963563,,1372.5230596963563,,1372.5230596963563,,1372.5230596963563,
261,1383.3851843634934,,926.2272762973421,,1566.1240297797035,,909.9896256426903,,3606.458289320556,,1698.8903452572142,,1145.4752112124797,,1693.0434490706841,,1143.6923663651464,,1013.3835507504444,,1265.847553725977,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1513.416697597945,,1056.2587895317934,,1696.1555430141548,,1040.0211388771415,,3736.489802555008,,1828.9218584916657,,1275.506724446931,,1823.0749623051356,,1273.723879599598,,1143.4150639848958,,1395.8790669604284,,1276.1213111487557,,1276.1213111487557,,1276.1213111487557,,1276.1213111487557,
262,1383.3851843634934,,926.2272762973421,,1566.1240297797035,,909.9896256426903,,3606.458289320556,,1698.8903452572142,,1145.4752112124797,,1693.0434490706841,,1143.6923663651464,,1013.3835507504444,,1265.847553725977,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1535.314566921271,,1078.1566588551195,,1718.053412337481,,1061.9190082004677,,3758.387671878334,,1850.819727814992,,1297.4045937702572,,1844.9728316284618,,1295.621748922924,,1165.312933308222,,1417.7769362837544,,1298.0191804720819,,1298.0191804720819,,1298.0191804720819,,1298.0191804720819,
263,1383.3851843634934,,926.2272762973421,,1566.1240297797035,,909.9896256426903,,3606.458289320556,,1698.8903452572142,,1145.4752112124797,,1693.0434490706841,,1143.6923663651464,,1013.3835507504444,,1265.847553725977,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1512.3726200775916,,1055.2147120114403,,1695.1114654938015,,1038.9770613567885,,3735.4457250346545,,1827.8777809713124,,1274.462646926578,,1822.0308847847823,,1272.6798020792446,,1142.3709864645427,,1394.834989440075,,1275.0772336284024,,1275.0772336284024,,1275.0772336284024,,1275.0772336284024,
264,1383.3851843634934,,926.2272762973421,,1566.1240297797035,,909.9896256426903,,3606.458289320556,,1698.8903452572142,,1145.4752112124797,,1693.0434490706841,,1143.6923663651464,,1013.3835507504444,,1265.847553725977,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,1146.0897979143042,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1539.9242932861691,,1082.7663852200176,,1722.663138702379,,1066.528734565366,,3762.9973982432316,,1855.42945417989,,1302.0143201351552,,1849.5825579933598,,1300.2314752878221,,1169.92265967312,,1422.3866626486526,,1302.62890683698,,1302.62890683698,,1302.62890683698,,1302.62890683698,
265,1353.1216267516086,,877.028932075332,,1537.4254527860169,,848.6143121968842,,3590.3663074223277,,1666.1130054421578,,1103.64857787497,,1664.0035228023983,,1089.141303506588,,950.6797028064906,,1221.1627836202636,,1109.717194234343,,1109.717194234343,,1109.717194234343,,1109.717194234343,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1579.554888533661,,1103.4621938573844,,1763.8587145680692,,1075.0475739789365,,3816.7995692043796,,1892.54626722421,,1330.081839657022,,1890.4367845844506,,1315.57456528864,,1177.1129645885428,,1447.596045402316,,1336.150456016395,,1336.150456016395,,1336.150456016395,,1336.150456016395,
266,1353.1216267516086,,877.028932075332,,1537.4254527860169,,848.6143121968842,,3590.3663074223277,,1666.1130054421578,,1103.64857787497,,1664.0035228023983,,1089.141303506588,,950.6797028064906,,1221.1627836202636,,1109.717194234343,,1109.717194234343,,1109.717194234343,,1109.717194234343,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1483.15313998606,,1007.0604453097834,,1667.4569660204684,,978.6458254313355,,3720.397820656779,,1796.144518676609,,1233.6800911094215,,1794.0350360368498,,1219.1728167410392,,1080.711216040942,,1351.1942968547148,,1239.7487074687942,,1239.7487074687942,,1239.7487074687942,,1239.7487074687942,
267,1353.1216267516086,,877.028932075332,,1537.4254527860169,,848.6143121968842,,3590.3663074223277,,1666.1130054421578,,1103.64857787497,,1664.0035228023983,,1089.141303506588,,950.6797028064906,,1221.1627836202636,,1109.717194234343,,1109.717194234343,,1109.717194234343,,1109.717194234343,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1505.0510093093862,,1028.9583146331095,,1689.3548353437945,,1000.5436947546617,,3742.295689980105,,1818.0423879999353,,1255.5779604327477,,1815.932905360176,,1241.0706860643654,,1102.6090853642681,,1373.0921661780415,,1261.6465767921204,,1261.6465767921204,,1261.6465767921204,,1261.6465767921204,
268,1353.1216267516086,,877.028932075332,,1537.4254527860169,,848.6143121968842,,3590.3663074223277,,1666.1130054421578,,1103.64857787497,,1664.0035228023983,,1089.141303506588,,950.6797028064906,,1221.1627836202636,,1109.717194234343,,1109.717194234343,,1109.717194234343,,1109.717194234343,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1482.1090624657068,,1006.0163677894302,,1666.412888500115,,977.6017479109823,,3719.353743136426,,1795.1004411562558,,1232.6360135890684,,1792.9909585164964,,1218.1287392206862,,1079.6671385205889,,1350.150219334362,,1238.7046299484412,,1238.7046299484412,,1238.7046299484412,,1238.7046299484412,
269,1353.1216267516086,,877.028932075332,,1537.4254527860169,,848.6143121968842,,3590.3663074223277,,1666.1130054421578,,1103.64857787497,,1664.0035228023983,,1089.141303506588,,950.6797028064906,,1221.1627836202636,,1109.717194234343,,1109.717194234343,,1109.717194234343,,1109.717194234343,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1509.6607356742843,,1033.5680409980077,,1693.9645617086926,,1005.1534211195598,,3746.9054163450032,,1822.6521143648333,,1260.1876867976457,,1820.542631725074,,1245.6804124292635,,1107.2188117291662,,1377.7018925429393,,1266.2563031570185,,1266.2563031570185,,1266.2563031570185,,1266.2563031570185,
270,1337.9898479456665,,852.429759964327,,1523.076164289174,,817.9266554739812,,3582.320316473213,,1649.7243355346297,,1082.7352612062152,,1649.4835596682556,,1061.8657720773087,,919.3277788345138,,1198.8203985674072,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1564.4231097277186,,1078.863021746379,,1749.5094260712262,,1044.3599172560334,,3808.753578255265,,1876.1575973166819,,1309.1685229882673,,1875.916821450308,,1288.2990338593609,,1145.761040616566,,1425.2536603494593,,1317.9641541764147,,1317.9641541764147,,1317.9641541764147,,1317.9641541764147,
271,1337.9898479456665,,852.429759964327,,1523.076164289174,,817.9266554739812,,3582.320316473213,,1649.7243355346297,,1082.7352612062152,,1649.4835596682556,,1061.8657720773087,,919.3277788345138,,1198.8203985674072,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1468.0213611801178,,982.4612731987784,,1653.1076775236254,,947.9581687084326,,3712.3518297076644,,1779.755848769081,,1212.7667744406667,,1779.515072902707,,1191.89728531176,,1049.3592920689653,,1328.8519118018585,,1221.5624056288136,,1221.5624056288136,,1221.5624056288136,,1221.5624056288136,
272,1337.9898479456665,,852.429759964327,,1523.076164289174,,817.9266554739812,,3582.320316473213,,1649.7243355346297,,1082.7352612062152,,1649.4835596682556,,1061.8657720773087,,919.3277788345138,,1198.8203985674072,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1489.919230503444,,1004.3591425221045,,1675.0055468469516,,969.8560380317588,,3734.2496990309905,,1801.6537180924072,,1234.664643763993,,1801.4129422260332,,1213.7951546350862,,1071.2571613922912,,1350.7497811251847,,1243.4602749521398,,1243.4602749521398,,1243.4602749521398,,1243.4602749521398,
273,1337.9898479456665,,852.429759964327,,1523.076164289174,,817.9266554739812,,3582.320316473213,,1649.7243355346297,,1082.7352612062152,,1649.4835596682556,,1061.8657720773087,,919.3277788345138,,1198.8203985674072,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1466.9772836597645,,981.4171956784252,,1652.063600003272,,946.9140911880795,,3711.3077521873115,,1778.7117712487277,,1211.7226969203134,,1778.4709953823537,,1190.853207791407,,1048.315214548612,,1327.8078342815052,,1220.5183281084605,,1220.5183281084605,,1220.5183281084605,,1220.5183281084605,
274,1337.9898479456665,,852.429759964327,,1523.076164289174,,817.9266554739812,,3582.320316473213,,1649.7243355346297,,1082.7352612062152,,1649.4835596682556,,1061.8657720773087,,919.3277788345138,,1198.8203985674072,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,1091.5308923943624,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1494.528956868342,,1008.9688688870026,,1679.6152732118496,,974.4657643966569,,3738.8594253958886,,1806.2634444573052,,1239.274370128891,,1806.0226685909313,,1218.4048809999842,,1075.8668877571895,,1355.3595074900827,,1248.070001317038,,1248.070001317038,,1248.070001317038,,1248.070001317038,
275,1257.3777008723193,,820.2699610833023,,1348.3795068008167,,856.6479780675982,,3324.098730490105,,1548.0503673323103,,1031.914246500624,,1556.5074613039799,,1047.1459961393755,,956.0704874188712,,1150.0704126053083,,1035.008040455874,,1035.008040455874,,1035.008040455874,,1035.008040455874,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1790.0350486111256,,1352.9273088221082,,1881.036854539623,,1389.3053258064042,,3856.7560782289115,,2080.7077150711166,,1564.57159423943,,2089.1648090427857,,1579.8033438781817,,1488.7278351576772,,1682.7277603441146,,1567.66538819468,,1567.66538819468,,1567.66538819468,,1567.66538819468,
276,1257.3777008723193,,820.2699610833023,,1348.3795068008167,,856.6479780675982,,3324.098730490105,,1548.0503673323103,,1031.914246500624,,1556.5074613039799,,1047.1459961393755,,956.0704874188712,,1150.0704126053083,,1035.008040455874,,1035.008040455874,,1035.008040455874,,1035.008040455874,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1563.2613878219556,,1126.1536480329387,,1654.263193750453,,1162.5316650172347,,3629.9824174397418,,1853.9340542819468,,1337.7979334502604,,1862.3911482536164,,1353.0296830890118,,1261.9541743685077,,1455.9540995549448,,1340.8917274055107,,1340.8917274055107,,1340.8917274055107,,1340.8917274055107,
277,1257.3777008723193,,820.2699610833023,,1348.3795068008167,,856.6479780675982,,3324.098730490105,,1548.0503673323103,,1031.914246500624,,1556.5074613039799,,1047.1459961393755,,956.0704874188712,,1150.0704126053083,,1035.008040455874,,1035.008040455874,,1035.008040455874,,1035.008040455874,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1577.064421610198,,1139.9566818211808,,1668.0662275386953,,1176.3346988054766,,3643.7854512279837,,1867.737088070189,,1351.6009672385023,,1876.1941820418585,,1366.8327168772541,,1275.7572081567496,,1469.757133343187,,1354.6947611937526,,1354.6947611937526,,1354.6947611937526,,1354.6947611937526,
278,1257.3777008723193,,820.2699610833023,,1348.3795068008167,,856.6479780675982,,3324.098730490105,,1548.0503673323103,,1031.914246500624,,1556.5074613039799,,1047.1459961393755,,956.0704874188712,,1150.0704126053083,,1035.008040455874,,1035.008040455874,,1035.008040455874,,1035.008040455874,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1528.7904430661895,,1091.6827032771723,,1619.7922489946868,,1128.0607202614683,,3595.5114726839756,,1819.4631095261805,,1303.326988694494,,1827.9202034978498,,1318.5587383332456,,1227.4832296127413,,1421.4831547991787,,1306.420782649744,,1306.420782649744,,1306.420782649744,,1306.420782649744,
279,1257.3777008723193,,820.2699610833023,,1348.3795068008167,,856.6479780675982,,3324.098730490105,,1548.0503673323103,,1031.914246500624,,1556.5074613039799,,1047.1459961393755,,956.0704874188712,,1150.0704126053083,,1035.008040455874,,1035.008040455874,,1035.008040455874,,1035.008040455874,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1568.0340646125742,,1130.926324823557,,1659.0358705410717,,1167.304341807853,,3634.75509423036,,1858.7067310725654,,1342.5706102408785,,1867.1638250442347,,1357.8023598796303,,1266.726851159126,,1460.7267763455632,,1345.664404196129,,1345.664404196129,,1345.664404196129,,1345.664404196129,
280,1126.2028863433072,,664.884162111349,,1239.6355468541567,,674.4063348331485,,3248.911594681718,,1421.339029287915,,882.4731809267223,,1429.1457104160456,,883.3992477536359,,774.5818169579404,,1000.8345815978336,,893.2455296003808,,893.2455296003808,,893.2455296003808,,893.2455296003808,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1658.8602340821135,,1197.541509850155,,1772.2928945929627,,1207.0636825719548,,3781.568942420524,,1953.9963770267211,,1415.1305286655283,,1961.803058154852,,1416.056595492442,,1307.2391646967467,,1533.4919293366395,,1425.902877339187,,1425.902877339187,,1425.902877339187,,1425.902877339187,
281,1126.2028863433072,,664.884162111349,,1239.6355468541567,,674.4063348331485,,3248.911594681718,,1421.339029287915,,882.4731809267223,,1429.1457104160456,,883.3992477536359,,774.5818169579404,,1000.8345815978336,,893.2455296003808,,893.2455296003808,,893.2455296003808,,893.2455296003808,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1432.0865732929437,,970.7678490609854,,1545.5192338037932,,980.2900217827851,,3554.795281631354,,1727.2227162375516,,1188.3568678763588,,1735.029397365682,,1189.2829347032723,,1080.465503907577,,1306.71826854747,,1199.1292165500172,,1199.1292165500172,,1199.1292165500172,,1199.1292165500172,
282,1126.2028863433072,,664.884162111349,,1239.6355468541567,,674.4063348331485,,3248.911594681718,,1421.339029287915,,882.4731809267223,,1429.1457104160456,,883.3992477536359,,774.5818169579404,,1000.8345815978336,,893.2455296003808,,893.2455296003808,,893.2455296003808,,893.2455296003808,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1445.8896070811859,,984.5708828492275,,1559.3222675920354,,994.0930555710271,,3568.598315419596,,1741.0257500257937,,1202.1599016646007,,1748.8324311539243,,1203.0859684915144,,1094.2685376958188,,1320.5213023357123,,1212.9322503382593,,1212.9322503382593,,1212.9322503382593,,1212.9322503382593,
283,1126.2028863433072,,664.884162111349,,1239.6355468541567,,674.4063348331485,,3248.911594681718,,1421.339029287915,,882.4731809267223,,1429.1457104160456,,883.3992477536359,,774.5818169579404,,1000.8345815978336,,893.2455296003808,,893.2455296003808,,893.2455296003808,,893.2455296003808,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1397.6156285371774,,936.2969043052191,,1511.0482890480268,,945.8190770270187,,3520.324336875588,,1692.751771481785,,1153.8859231205925,,1700.5584526099158,,1154.811989947506,,1045.9945591518106,,1272.2473237917036,,1164.658271794251,,1164.658271794251,,1164.658271794251,,1164.658271794251,
